Organizador,Ano_Mes,Dia_da_Semana,Tipo_Dia,Objetivo,Date,AdSet_name,Amount_spent,Link_clicks,Impressions,Conversions,Segmentação,Tipo_de_Anúncio,Fase
403,2024 | Março,Sábado,Final de Semana,Leads,2024-03-09,topfunnel_full_dados_estatico,6.53,1,457,,Full,Estático,2º Lançamento | Leads
404,2024 | Março,Sábado,Final de Semana,Leads,2024-03-09,topfunnel_full_dados_estatico,2.24,,125,,Full,Estático,2º Lançamento | Leads
405,2024 | Março,Domingo,Final de Semana,Leads,2024-03-10,topfunnel_lal1_compradores_v1,130.02,61,3188,25,LookALike_Compradores_1,Video,2º Lançamento | Leads
406,2024 | Março,Domingo,Final de Semana,Leads,2024-03-10,topfunnel_interesses_dados_v1,111.75,27,4797,11,Interesses_Dados,Video,2º Lançamento | Leads
407,2024 | Março,Domingo,Final de Semana,Leads,2024-03-10,topfunnel_cargos_dados_v1,71.20,16,3086,10,Cargos_Dados,Video,2º Lançamento | Leads
408,2024 | Março,Domingo,Final de Semana,Leads,2024-03-10,topfunnel_cargos_dados_v3,0.00,,0,1,Cargos_Dados,Estático,2º Lançamento | Leads
409,2024 | Março,Domingo,Final de Semana,Leads,2024-03-10,topfunnel_lal1_compradores_v3,0.00,,0,1,LookALike_Compradores_1,Video,2º Lançamento | Leads
410,2024 | Março,Domingo,Final de Semana,Leads,2024-03-10,topfunnel_cargos_dados_v2,0.00,,0,,Cargos_Dados,Video,2º Lançamento | Leads
411,2024 | Março,Domingo,Final de Semana,Leads,2024-03-10,topfunnel_interesses_dados_v2,0.00,,0,1,Interesses_Dados,Video,2º Lançamento | Leads
412,2024 | Março,Domingo,Final de Semana,Leads,2024-03-10,topfunnel_full_dados_estatico,462.56,147,40865,75,Full,Estático,2º Lançamento | Leads
413,2024 | Março,Domingo,Final de Semana,Leads,2024-03-10,topfunnel_full_dados_estatico,1.22,,62,,Full,Estático,2º Lançamento | Leads
414,2024 | Março,Domingo,Final de Semana,Leads,2024-03-10,topfunnel_lal1_compradores_v4,0.00,,0,,LookALike_Compradores_1,Video,2º Lançamento | Leads
415,2024 | Março,Domingo,Final de Semana,Leads,2024-03-10,topfunnel_full_dados_estatico,9.23,3,590,2,Full,Estático,2º Lançamento | Leads
416,2024 | Março,Domingo,Final de Semana,Leads,2024-03-10,topfunnel_full_dados_estatico,2.35,,78,,Full,Estático,2º Lançamento | Leads
417,2024 | Março,Segunda-Feira,Dia útil,Leads,2024-03-11,topfunnel_lal1_compradores_v1,152.61,61,4089,39,LookALike_Compradores_1,Video,2º Lançamento | Leads
418,2024 | Março,Segunda-Feira,Dia útil,Leads,2024-03-11,topfunnel_interesses_dados_v1,126.85,44,6495,23,Interesses_Dados,Video,2º Lançamento | Leads
419,2024 | Março,Segunda-Feira,Dia útil,Leads,2024-03-11,topfunnel_cargos_dados_v1,82.05,25,4240,11,Cargos_Dados,Video,2º Lançamento | Leads
420,2024 | Março,Segunda-Feira,Dia útil,Leads,2024-03-11,topfunnel_cargos_dados_v2,0.00,,0,,Cargos_Dados,Video,2º Lançamento | Leads
421,2024 | Março,Segunda-Feira,Dia útil,Leads,2024-03-11,topfunnel_interesses_dados_v2,0.00,,0,1,Interesses_Dados,Video,2º Lançamento | Leads
422,2024 | Março,Segunda-Feira,Dia útil,Leads,2024-03-11,topfunnel_lal1_compradores_v2,0.00,,0,1,LookALike_Compradores_1,Video,2º Lançamento | Leads
423,2024 | Março,Segunda-Feira,Dia útil,Leads,2024-03-11,topfunnel_full_dados_estatico,511.50,180,48143,105,Full,Estático,2º Lançamento | Leads
424,2024 | Março,Segunda-Feira,Dia útil,Leads,2024-03-11,topfunnel_full_dados_estatico,1.16,,47,,Full,Estático,2º Lançamento | Leads
425,2024 | Março,Segunda-Feira,Dia útil,Leads,2024-03-11,topfunnel_full_dados_estatico,10.12,4,479,3,Full,Estático,2º Lançamento | Leads
426,2024 | Março,Segunda-Feira,Dia útil,Leads,2024-03-11,topfunnel_full_dados_estatico,2.40,,46,,Full,Estático,2º Lançamento | Leads
429,2024 | Março,Terça-Feira,Dia útil,Leads,2024-03-12,topfunnel_cargos_dados_v1,36.97,10,1704,6,Cargos_Dados,Video,2º Lançamento | Live
430,2024 | Março,Terça-Feira,Dia útil,Leads,2024-03-12,topfunnel_cargos_dados_v3,0.00,,0,,Cargos_Dados,Video,2º Lançamento | Live
432,2024 | Março,Terça-Feira,Dia útil,Leads,2024-03-12,topfunnel_interesses_dados_v2,0.00,,0,1,Interesses_Dados,Video,2º Lançamento | Live
433,2024 | Março,Terça-Feira,Dia útil,Leads,2024-03-12,topfunnel_lal1_compradores_v2,0.00,,0,,LookALike_Compradores_1,Video,2º Lançamento | Live
435,2024 | Março,Terça-Feira,Dia útil,Leads,2024-03-12,topfunnel_full_dados_estatico,0.74,,23,,Full,Estático,2º Lançamento | Live
436,2024 | Março,Terça-Feira,Dia útil,Leads,2024-03-12,topfunnel_lal1_compradores_v4,0.00,,0,,LookALike_Compradores_1,Video,2º Lançamento | Live
438,2024 | Março,Terça-Feira,Dia útil,Leads,2024-03-12,topfunnel_full_dados_estatico,0.42,,16,,Full,Estático,2º Lançamento | Live
440,2024 | Março,Quarta-Feira,Dia útil,Leads,2024-03-13,topfunnel_lal1_compradores_v1,0.00,,0,2,LookALike_Compradores_1,Video,2º Lançamento | Vendas
442,2024 | Março,Quarta-Feira,Dia útil,Leads,2024-03-13,topfunnel_cargos_dados_v2,0.00,,0,,Cargos_Dados,Video,2º Lançamento | Vendas
444,2024 | Março,Quarta-Feira,Dia útil,Leads,2024-03-13,topfunnel_interesses_dados_v4,0.00,,0,5,Interesses_Dados,Video,2º Lançamento | Vendas
445,2024 | Março,Quarta-Feira,Dia útil,Leads,2024-03-13,topfunnel_full_dados_estatico,0.00,,0,,Full,Estático,2º Lançamento | Vendas
446,2024 | Março,Quarta-Feira,Dia útil,Leads,2024-03-13,topfunnel_full_dados_estatico,0.00,,0,,Full,Estático,2º Lançamento | Vendas
447,2024 | Março,Quarta-Feira,Dia útil,Leads,2024-03-13,topfunnel_full_dados_estatico,0.00,,0,5,Full,Estático,2º Lançamento | Vendas
448,2024 | Março,Quarta-Feira,Dia útil,Leads,2024-03-13,topfunnel_full_dados_estatico_v2,52.62,5,3905,1,Full,Estático,2º Lançamento | Vendas
449,2024 | Março,Quarta-Feira,Dia útil,Leads,2024-03-13,topfunnel_full_dados_estatico_v3,55.06,10,3787,3,Full,Estático,2º Lançamento | Vendas
450,2024 | Março,Quarta-Feira,Dia útil,Leads,2024-03-13,topfunnel_lal1_compradores_v5,41.95,2,1315,,LookALike_Compradores_1,Video,2º Lançamento | Vendas
451,2024 | Março,Quarta-Feira,Dia útil,Leads,2024-03-13,topfunnel_cargos_dados_v5,29.76,5,1288,1,Cargos_Dados,Video,2º Lançamento | Vendas
452,2024 | Março,Quarta-Feira,Dia útil,Leads,2024-03-13,topfunnel_interesses_dados_v5,29.22,10,1315,1,Interesses_Dados,Video,2º Lançamento | Vendas
453,2024 | Março,Quarta-Feira,Dia útil,Leads,2024-03-13,topfunnel_full_dados_estatico_v4,11.77,2,776,,Full,Estático,2º Lançamento | Vendas
454,2024 | Março,Quinta-Feira,Dia útil,Leads,2024-03-14,topfunnel_lal1_compradores_v1,0.00,,0,,LookALike_Compradores_1,Video,2º Lançamento | Vendas
455,2024 | Março,Quinta-Feira,Dia útil,Leads,2024-03-14,topfunnel_interesses_dados_v1,0.00,,0,,Interesses_Dados,Video,2º Lançamento | Vendas
456,2024 | Março,Quinta-Feira,Dia útil,Leads,2024-03-14,topfunnel_cargos_dados_v1,0.00,,0,1,Cargos_Dados,Video,2º Lançamento | Vendas
458,2024 | Março,Quinta-Feira,Dia útil,Leads,2024-03-14,topfunnel_lal1_compradores_v4,0.00,,0,,LookALike_Compradores_1,Video,2º Lançamento | Vendas
459,2024 | Março,Quinta-Feira,Dia útil,Leads,2024-03-14,topfunnel_interesses_dados_v4,0.00,,0,1,Interesses_Dados,Video,2º Lançamento | Vendas
460,2024 | Março,Quinta-Feira,Dia útil,Leads,2024-03-14,topfunnel_full_dados_estatico,0.00,,0,,Full,Estático,2º Lançamento | Vendas
461,2024 | Março,Quinta-Feira,Dia útil,Leads,2024-03-14,topfunnel_full_dados_estatico_v2,0.00,,0,,Full,Estático,2º Lançamento | Vendas
462,2024 | Março,Quinta-Feira,Dia útil,Leads,2024-03-14,topfunnel_full_dados_estatico_v3,0.00,,0,1,Full,Estático,2º Lançamento | Vendas
463,2024 | Março,Quinta-Feira,Dia útil,Leads,2024-03-14,topfunnel_lal1_compradores_v5,0.00,,0,,LookALike_Compradores_1,Video,2º Lançamento | Vendas
464,2024 | Março,Quinta-Feira,Dia útil,Leads,2024-03-14,topfunnel_interesses_dados_v5,0.00,,0,,Interesses_Dados,Video,2º Lançamento | Vendas
465,2024 | Março,Sexta-Feira,Dia útil,Leads,2024-03-15,topfunnel_cargos_dados_v1,0.00,,0,1,Cargos_Dados,Video,2º Lançamento | Vendas
466,2024 | Março,Sexta-Feira,Dia útil,Leads,2024-03-15,topfunnel_full_dados_estatico,0.00,,0,1,Full,Estático,2º Lançamento | Vendas
467,2024 | Março,Sexta-Feira,Dia útil,Leads,2024-03-15,topfunnel_full_dados_estatico,0.00,,0,,Full,Estático,2º Lançamento | Vendas
468,2024 | Março,Sexta-Feira,Dia útil,Leads,2024-03-15,topfunnel_interesses_dados_v5,0.00,,0,,Interesses_Dados,Video,2º Lançamento | Vendas
473,2024 | Março,Sábado,Final de Semana,Leads,2024-03-16,topfunnel_cargos_dados_v1,0.00,,0,,Cargos_Dados,Video,2º Lançamento | Vendas
474,2024 | Março,Sábado,Final de Semana,Leads,2024-03-16,topfunnel_full_dados_estatico,0.00,,0,,Full,Estático,2º Lançamento | Vendas
481,2024 | Março,Domingo,Final de Semana,Leads,2024-03-17,topfunnel_lal1_compradores_v1,0.00,,0,,LookALike_Compradores_1,Video,2º Lançamento | Vendas
482,2024 | Março,Domingo,Final de Semana,Leads,2024-03-17,topfunnel_interesses_dados_v1,0.00,,0,,Interesses_Dados,Video,2º Lançamento | Vendas
489,2024 | Março,Segunda-Feira,Dia útil,Leads,2024-03-18,topfunnel_interesses_dados_v1,0.00,,0,,Interesses_Dados,Video,2º Lançamento | Vendas
570,2024 | Abril,Segunda-Feira,Dia útil,Leads,2024-04-08,topfunnel_full_dados_estatico_v1,86.49,42,4850,23,Full,Estático,3º Lançamento | Leads
571,2024 | Abril,Segunda-Feira,Dia útil,Leads,2024-04-08,topfunnel_full_dados_video_v1,79.78,29,5655,16,Full,Video,3º Lançamento | Leads
572,2024 | Abril,Segunda-Feira,Dia útil,Leads,2024-04-08,topfunnel_full_dados_video_v1,101.74,41,5789,23,Full,Video,3º Lançamento | Leads
573,2024 | Abril,Segunda-Feira,Dia útil,Leads,2024-04-08,topfunnel_full_dados_video_v1,37.86,12,2199,10,Full,Video,3º Lançamento | Leads
574,2024 | Abril,Segunda-Feira,Dia útil,Leads,2024-04-08,topfunnel_full_dados_estatico_v1,80.82,38,4438,20,Full,Estático,3º Lançamento | Leads
575,2024 | Abril,Segunda-Feira,Dia útil,Leads,2024-04-08,topfunnel_full_dados_estatico_v1,57.64,27,3129,15,Full,Estático,3º Lançamento | Leads
578,2024 | Abril,Terça-Feira,Dia útil,Leads,2024-04-09,topfunnel_full_dados_estatico_v1,120.48,66,9316,35,Full,Estático,3º Lançamento | Leads
580,2024 | Abril,Terça-Feira,Dia útil,Leads,2024-04-09,topfunnel_full_dados_video_v1,190.42,93,13662,49,Full,Video,3º Lançamento | Leads
581,2024 | Abril,Terça-Feira,Dia útil,Leads,2024-04-09,topfunnel_full_dados_video_v1,25.61,15,1742,9,Full,Video,3º Lançamento | Leads
582,2024 | Abril,Terça-Feira,Dia útil,Leads,2024-04-09,topfunnel_full_dados_estatico_v1,150.71,74,10242,41,Full,Estático,3º Lançamento | Leads
583,2024 | Abril,Terça-Feira,Dia útil,Leads,2024-04-09,topfunnel_full_dados_estatico_v1,84.06,36,5581,20,Full,Estático,3º Lançamento | Leads
586,2024 | Abril,Quarta-Feira,Dia útil,Leads,2024-04-10,topfunnel_full_dados_estatico_v1,92.08,42,8010,21,Full,Estático,3º Lançamento | Leads
587,2024 | Abril,Quarta-Feira,Dia útil,Leads,2024-04-10,topfunnel_full_dados_video_v1,428.35,204,31495,110,Full,Video,3º Lançamento | Leads
588,2024 | Abril,Quarta-Feira,Dia útil,Leads,2024-04-10,topfunnel_full_dados_video_v1,0.00,,0,,Full,Video,3º Lançamento | Leads
589,2024 | Abril,Quarta-Feira,Dia útil,Leads,2024-04-10,topfunnel_full_dados_video_v1,193.35,70,14567,28,Full,Video,3º Lançamento | Leads
590,2024 | Abril,Quarta-Feira,Dia útil,Leads,2024-04-10,topfunnel_full_dados_estatico_v1,100.19,54,8070,23,Full,Estático,3º Lançamento | Leads
591,2024 | Abril,Quarta-Feira,Dia útil,Leads,2024-04-10,topfunnel_full_dados_estatico_v1,0.00,,0,,Full,Estático,3º Lançamento | Leads
594,2024 | Abril,Quinta-Feira,Dia útil,Leads,2024-04-11,topfunnel_full_dados_estatico_v1,91.75,62,9146,27,Full,Estático,3º Lançamento | Leads
595,2024 | Abril,Quinta-Feira,Dia útil,Leads,2024-04-11,topfunnel_full_dados_video_v1,547.54,227,39804,107,Full,Video,3º Lançamento | Leads
596,2024 | Abril,Quinta-Feira,Dia útil,Leads,2024-04-11,topfunnel_full_dados_video_v1,0.00,,0,,Full,Video,3º Lançamento | Leads
597,2024 | Abril,Quinta-Feira,Dia útil,Leads,2024-04-11,topfunnel_full_dados_video_v1,93.51,46,8462,15,Full,Video,3º Lançamento | Leads
598,2024 | Abril,Quinta-Feira,Dia útil,Leads,2024-04-11,topfunnel_full_dados_estatico_v1,92.59,51,9409,18,Full,Estático,3º Lançamento | Leads
599,2024 | Abril,Quinta-Feira,Dia útil,Leads,2024-04-11,topfunnel_full_dados_video_v1,13.65,7,792,,Full,Video,3º Lançamento | Leads
600,2024 | Abril,Quinta-Feira,Dia útil,Leads,2024-04-11,topfunnel_full_dados_video_v1,1.35,,73,,Full,Video,3º Lançamento | Leads
601,2024 | Abril,Quinta-Feira,Dia útil,Leads,2024-04-11,topfunnel_full_dados_estatico_v1,41.30,18,3343,5,Full,Estático,3º Lançamento | Leads
602,2024 | Abril,Quinta-Feira,Dia útil,Leads,2024-04-11,topfunnel_full_dados_estatico_v1,16.13,5,1457,4,Full,Estático,3º Lançamento | Leads
605,2024 | Abril,Sexta-Feira,Dia útil,Leads,2024-04-12,topfunnel_full_dados_estatico_v1,24.72,13,2441,9,Full,Estático,3º Lançamento | Leads
606,2024 | Abril,Sexta-Feira,Dia útil,Leads,2024-04-12,topfunnel_full_dados_video_v1,130.49,60,9158,37,Full,Video,3º Lançamento | Leads
608,2024 | Abril,Sexta-Feira,Dia útil,Leads,2024-04-12,topfunnel_full_dados_estatico_v1,313.79,113,32759,40,Full,Estático,3º Lançamento | Leads
609,2024 | Abril,Sexta-Feira,Dia útil,Leads,2024-04-12,topfunnel_full_dados_estatico_v1,0.00,,0,1,Full,Estático,3º Lançamento | Leads
610,2024 | Abril,Sexta-Feira,Dia útil,Leads,2024-04-12,topfunnel_full_dados_video_v1,42.83,10,2411,7,Full,Video,3º Lançamento | Leads
611,2024 | Abril,Sexta-Feira,Dia útil,Leads,2024-04-12,topfunnel_full_dados_video_v1,6.14,4,263,1,Full,Video,3º Lançamento | Leads
613,2024 | Abril,Sexta-Feira,Dia útil,Leads,2024-04-12,topfunnel_full_dados_estatico_v1,31.53,13,2882,1,Full,Estático,3º Lançamento | Leads
614,2024 | Abril,Sábado,Final de Semana,Leads,2024-04-13,topfunnel_full_dados_estatico_v1,0.00,,0,,Full,Estático,3º Lançamento | Leads
615,2024 | Abril,Sábado,Final de Semana,Leads,2024-04-13,topfunnel_full_dados_video_v1,0.00,,0,,Full,Video,3º Lançamento | Leads
616,2024 | Abril,Sábado,Final de Semana,Leads,2024-04-13,topfunnel_full_dados_video_v1,0.00,,0,,Full,Video,3º Lançamento | Leads
617,2024 | Abril,Sábado,Final de Semana,Leads,2024-04-13,topfunnel_full_dados_video_v1,0.00,,0,,Full,Video,3º Lançamento | Leads
618,2024 | Abril,Sábado,Final de Semana,Leads,2024-04-13,topfunnel_full_dados_estatico_v1,179.31,60,20186,25,Full,Estático,3º Lançamento | Leads
619,2024 | Abril,Sábado,Final de Semana,Leads,2024-04-13,topfunnel_full_dados_estatico_v1,0.00,,0,,Full,Estático,3º Lançamento | Leads
620,2024 | Abril,Sábado,Final de Semana,Leads,2024-04-13,topfunnel_full_dados_video_v1,28.04,11,2077,4,Full,Video,3º Lançamento | Leads
621,2024 | Abril,Sábado,Final de Semana,Leads,2024-04-13,topfunnel_full_dados_video_v1,2.80,1,168,,Full,Video,3º Lançamento | Leads
622,2024 | Abril,Sábado,Final de Semana,Leads,2024-04-13,topfunnel_full_dados_estatico_v1,91.32,58,14540,19,Full,Estático,3º Lançamento | Leads
623,2024 | Abril,Sábado,Final de Semana,Leads,2024-04-13,topfunnel_full_dados_estatico_v1,7.05,1,675,1,Full,Estático,3º Lançamento | Leads
624,2024 | Abril,Sábado,Final de Semana,Leads,2024-04-13,topfunnel_full_dados_video_v2,3.99,4,241,,Full,Video,3º Lançamento | Leads
625,2024 | Abril,Sábado,Final de Semana,Leads,2024-04-13,topfunnel_full_dados_video_v2,3.26,2,140,,Full,Video,3º Lançamento | Leads
626,2024 | Abril,Sábado,Final de Semana,Leads,2024-04-13,topfunnel_full_dados_estatico_v2,5.35,,637,,Full,Estático,3º Lançamento | Leads
627,2024 | Abril,Sábado,Final de Semana,Leads,2024-04-13,topfunnel_full_dados_estatico_v2,88.30,40,11641,5,Full,Estático,3º Lançamento | Leads
628,2024 | Abril,Sábado,Final de Semana,Leads,2024-04-13,topfunnel_full_dados_estatico_v2,109.22,36,13087,13,Full,Estático,3º Lançamento | Leads
629,2024 | Abril,Domingo,Final de Semana,Leads,2024-04-14,topfunnel_full_dados_estatico_v1,0.00,,0,1,Full,Estático,3º Lançamento | Leads
630,2024 | Abril,Domingo,Final de Semana,Leads,2024-04-14,topfunnel_full_dados_video_v1,0.00,,0,,Full,Video,3º Lançamento | Leads
631,2024 | Abril,Domingo,Final de Semana,Leads,2024-04-14,topfunnel_full_dados_video_v1,0.00,,0,2,Full,Video,3º Lançamento | Leads
632,2024 | Abril,Domingo,Final de Semana,Leads,2024-04-14,topfunnel_full_dados_estatico_v1,0.00,,0,2,Full,Estático,3º Lançamento | Leads
633,2024 | Abril,Domingo,Final de Semana,Leads,2024-04-14,topfunnel_full_dados_estatico_v1,0.00,,0,,Full,Estático,3º Lançamento | Leads
634,2024 | Abril,Domingo,Final de Semana,Leads,2024-04-14,topfunnel_full_dados_estatico_v1,0.00,,0,,Full,Estático,3º Lançamento | Leads
635,2024 | Abril,Domingo,Final de Semana,Leads,2024-04-14,topfunnel_full_dados_video_v2,17.53,5,1037,1,Full,Video,3º Lançamento | Leads
636,2024 | Abril,Domingo,Final de Semana,Leads,2024-04-14,topfunnel_full_dados_video_v2,28.13,16,1292,3,Full,Video,3º Lançamento | Leads
637,2024 | Abril,Domingo,Final de Semana,Leads,2024-04-14,topfunnel_full_dados_estatico_v2,17.97,5,1301,3,Full,Estático,3º Lançamento | Leads
638,2024 | Abril,Domingo,Final de Semana,Leads,2024-04-14,topfunnel_full_dados_estatico_v2,335.87,175,47378,39,Full,Estático,3º Lançamento | Leads
639,2024 | Abril,Domingo,Final de Semana,Leads,2024-04-14,topfunnel_full_dados_estatico_v2,337.95,114,42024,34,Full,Estático,3º Lançamento | Leads
640,2024 | Abril,Segunda-Feira,Dia útil,Leads,2024-04-15,topfunnel_full_dados_estatico_v1,0.00,,0,1,Full,Estático,3º Lançamento | Leads
641,2024 | Abril,Segunda-Feira,Dia útil,Leads,2024-04-15,topfunnel_full_dados_video_v1,0.00,,0,,Full,Video,3º Lançamento | Leads
642,2024 | Abril,Segunda-Feira,Dia útil,Leads,2024-04-15,topfunnel_full_dados_video_v1,0.00,,0,,Full,Video,3º Lançamento | Leads
643,2024 | Abril,Segunda-Feira,Dia útil,Leads,2024-04-15,topfunnel_full_dados_estatico_v1,0.00,,0,2,Full,Estático,3º Lançamento | Leads
644,2024 | Abril,Segunda-Feira,Dia útil,Leads,2024-04-15,topfunnel_full_dados_estatico_v1,0.00,,0,,Full,Estático,3º Lançamento | Leads
645,2024 | Abril,Segunda-Feira,Dia útil,Leads,2024-04-15,topfunnel_full_dados_video_v2,38.27,15,2198,8,Full,Video,3º Lançamento | Leads
646,2024 | Abril,Segunda-Feira,Dia útil,Leads,2024-04-15,topfunnel_full_dados_video_v2,123.38,47,6303,16,Full,Video,3º Lançamento | Leads
647,2024 | Abril,Segunda-Feira,Dia útil,Leads,2024-04-15,topfunnel_full_dados_estatico_v2,9.22,,715,1,Full,Estático,3º Lançamento | Leads
648,2024 | Abril,Segunda-Feira,Dia útil,Leads,2024-04-15,topfunnel_full_dados_estatico_v2,184.91,82,26873,20,Full,Estático,3º Lançamento | Leads
649,2024 | Abril,Segunda-Feira,Dia útil,Leads,2024-04-15,topfunnel_full_dados_estatico_v2,64.66,26,5672,14,Full,Estático,3º Lançamento | Leads
650,2024 | Abril,Segunda-Feira,Dia útil,Leads,2024-04-15,topfunnel_full_dados_estatico_v3,131.29,27,9102,11,Full,Estático,3º Lançamento | Leads
651,2024 | Abril,Segunda-Feira,Dia útil,Leads,2024-04-15,topfunnel_full_dados_estatico_v3,237.47,76,23355,23,Full,Estático,3º Lançamento | Leads
653,2024 | Abril,Terça-Feira,Dia útil,Leads,2024-04-16,topfunnel_full_dados_video_v1,0.00,,0,1,Full,Video,3º Lançamento | Live
654,2024 | Abril,Terça-Feira,Dia útil,Leads,2024-04-16,topfunnel_full_dados_video_v1,0.00,,0,,Full,Video,3º Lançamento | Live
657,2024 | Abril,Terça-Feira,Dia útil,Leads,2024-04-16,topfunnel_full_dados_video_v1,0.00,,0,,Full,Video,3º Lançamento | Live
658,2024 | Abril,Terça-Feira,Dia útil,Leads,2024-04-16,topfunnel_full_dados_estatico_v1,0.00,,0,1,Full,Estático,3º Lançamento | Live
659,2024 | Abril,Terça-Feira,Dia útil,Leads,2024-04-16,topfunnel_full_dados_estatico_v1,0.00,,0,,Full,Estático,3º Lançamento | Live
660,2024 | Abril,Terça-Feira,Dia útil,Leads,2024-04-16,topfunnel_full_dados_video_v2,51.08,21,2539,5,Full,Video,3º Lançamento | Live
661,2024 | Abril,Terça-Feira,Dia útil,Leads,2024-04-16,topfunnel_full_dados_video_v2,195.14,63,10166,26,Full,Video,3º Lançamento | Live
662,2024 | Abril,Terça-Feira,Dia útil,Leads,2024-04-16,topfunnel_full_dados_estatico_v2,0.00,,0,,Full,Estático,3º Lançamento | Live
664,2024 | Abril,Terça-Feira,Dia útil,Leads,2024-04-16,topfunnel_full_dados_estatico_v3,0.00,,0,1,Full,Estático,3º Lançamento | Live
666,2024 | Abril,Quarta-Feira,Dia útil,Leads,2024-04-17,topfunnel_full_dados_estatico_v1,0.00,,0,,Full,Estático,3º Lançamento | Live
667,2024 | Abril,Quarta-Feira,Dia útil,Leads,2024-04-17,topfunnel_full_dados_video_v1,0.00,,0,,Full,Video,3º Lançamento | Live
668,2024 | Abril,Quarta-Feira,Dia útil,Leads,2024-04-17,topfunnel_full_dados_video_v1,0.00,,0,,Full,Video,3º Lançamento | Live
669,2024 | Abril,Quarta-Feira,Dia útil,Leads,2024-04-17,topfunnel_full_dados_estatico_v1,0.00,,0,,Full,Estático,3º Lançamento | Live
